Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Booking,Chrome 80.0.3987.132,,,2020-03-13 20:26:09,2020-03-13 20:36:59,10m - 50.471s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Login,Chrome 80.0.3987.132,Customer login to RoomMe.id,login,2020-03-13 20:26:09,2020-03-13 20:26:53,44.094s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 20:26:10,2020-03-13 20:26:44,33.628s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:44,2020-03-13 20:26:44,0.522s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:44,2020-03-13 20:26:45,0.558s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:45,2020-03-13 20:26:45,0.475s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:45,2020-03-13 20:26:46,0.394s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Forgot Password""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:46,2020-03-13 20:26:46,0.736s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""faldinv68@gmail.com"")",Chrome 80.0.3987.132,,,2020-03-13 20:26:46,2020-03-13 20:26:47,1.096s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Chrome 80.0.3987.132,,,2020-03-13 20:26:47,2020-03-13 20:26:48,0.887s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:48,2020-03-13 20:26:49,0.663s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button User Menu""))",Chrome 80.0.3987.132,,,2020-03-13 20:26:49,2020-03-13 20:26:52,3.256s,PASSED
"takeScreenshot(""Evidence/Login.png"")",Chrome 80.0.3987.132,,,2020-03-13 20:26:52,2020-03-13 20:26:53,1.225s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Search For Kost,Chrome 80.0.3987.132,customer search for kost from homepage by filtering in search box,search,2020-03-13 20:26:53,2020-03-13 20:27:50,57.032s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Customer Login""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 20:26:54,2020-03-13 20:27:37,43.253s,PASSED
"setText(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/input""), ""tebet"")",Chrome 80.0.3987.132,,,2020-03-13 20:27:37,2020-03-13 20:27:38,0.645s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Text Suggestion Location (Tebet)""))",Chrome 80.0.3987.132,,,2020-03-13 20:27:38,2020-03-13 20:27:39,0.958s,PASSED
"click(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/Datepicker""))",Chrome 80.0.3987.132,,,2020-03-13 20:27:39,2020-03-13 20:27:40,0.701s,PASSED
"click(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/Day Pick""))",Chrome 80.0.3987.132,,,2020-03-13 20:27:40,2020-03-13 20:27:41,1.027s,PASSED
"click(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/Button Duration""))",Chrome 80.0.3987.132,,,2020-03-13 20:27:41,2020-03-13 20:27:44,3.118s,PASSED
"click(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/Button 1 Month""))",Chrome 80.0.3987.132,,,2020-03-13 20:27:44,2020-03-13 20:27:44,0.670s,PASSED
"click(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/Button Additional""))",Chrome 80.0.3987.132,,,2020-03-13 20:27:44,2020-03-13 20:27:45,0.670s,PASSED
