Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Sign Up,Firefox 74.0,,,2020-04-09 12:04:15,2020-04-09 12:10:25,6m - 9.763s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/1. Sign Up with Valid Data,Firefox 74.0,,,2020-04-09 12:04:16,2020-04-09 12:04:40,24.763s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:16,2020-04-09 12:04:26,9.838s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:26,2020-04-09 12:04:29,3.204s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Firefox 74.0,,,2020-04-09 12:04:29,2020-04-09 12:04:30,0.541s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Firefox 74.0,,,2020-04-09 12:04:30,2020-04-09 12:04:30,0.505s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Firefox 74.0,,,2020-04-09 12:04:30,2020-04-09 12:04:31,0.546s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:31,2020-04-09 12:04:35,4.246s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), 0)",Firefox 74.0,,,2020-04-09 12:04:35,2020-04-09 12:04:35,0.334s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""Faldi Test AT"")",Firefox 74.0,,,2020-04-09 12:04:35,2020-04-09 12:04:36,0.385s,PASSED
"getAttribute(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""tag"")",Firefox 74.0,,,2020-04-09 12:04:36,2020-04-09 12:04:36,0.002s,NOT_RUN
"namauser = concatenate(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""))",Firefox 74.0,,,2020-04-09 12:04:36,2020-04-09 12:04:36,0.000s,NOT_RUN
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""faldiat"" + RandomStringUtils.randomNumeric(5))",Firefox 74.0,,,2020-04-09 12:04:36,2020-04-09 12:04:37,0.973s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""@gmail.com"")",Firefox 74.0,,,2020-04-09 12:04:37,2020-04-09 12:04:37,0.545s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""081234567890"")",Firefox 74.0,,,2020-04-09 12:04:37,2020-04-09 12:04:38,0.327s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Password""), ""aeHFOx8jV/A="")",Firefox 74.0,,,2020-04-09 12:04:38,2020-04-09 12:04:39,1.074s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Confirm Password""), ""aeHFOx8jV/A="")",Firefox 74.0,,,2020-04-09 12:04:39,2020-04-09 12:04:40,0.959s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign Up Menu/Button Sign Up""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.743s,PASSED
waitForPageLoad(0),Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Button Close""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Image Logo RoomMe""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text Welcome to RoomMe""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text User Full Name""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text User Full Name""), namauser)",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text Thank you Youve successfully signed up""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text Please check your email for activation""))",Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:04:40,0.001s,NOT_RUN
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/5. Customer Input Phone Number with Invalid Format,Firefox 74.0,,,2020-04-09 12:04:40,2020-04-09 12:05:08,27.385s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:41,2020-04-09 12:04:49,8.686s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:49,2020-04-09 12:04:54,4.548s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Firefox 74.0,,,2020-04-09 12:04:54,2020-04-09 12:04:54,0.587s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Firefox 74.0,,,2020-04-09 12:04:54,2020-04-09 12:04:55,0.396s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Firefox 74.0,,,2020-04-09 12:04:55,2020-04-09 12:04:55,0.577s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:55,2020-04-09 12:04:59,3.988s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:04:59,2020-04-09 12:05:00,0.305s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""abcdefghij"")",Firefox 74.0,,,2020-04-09 12:05:00,2020-04-09 12:05:00,0.371s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Phone Number contains an invalid number""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:05:00,2020-04-09 12:05:01,1.069s,PASSED
"clearText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""))",Firefox 74.0,,,2020-04-09 12:05:01,2020-04-09 12:05:01,0.280s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""12345abcde"")",Firefox 74.0,,,2020-04-09 12:05:01,2020-04-09 12:05:02,0.347s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Phone Number contains an invalid number""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:05:02,2020-04-09 12:05:03,1.061s,PASSED
"clearText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""))",Firefox 74.0,,,2020-04-09 12:05:03,2020-04-09 12:05:03,0.311s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""08123456 7890"")",Firefox 74.0,,,2020-04-09 12:05:03,2020-04-09 12:05:03,0.342s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Phone Number contains an invalid number""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:05:03,2020-04-09 12:05:04,1.050s,PASSED
"clearText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""))",Firefox 74.0,,,2020-04-09 12:05:04,2020-04-09 12:05:05,0.304s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""!@#$%^&*()"")",Firefox 74.0,,,2020-04-09 12:05:05,2020-04-09 12:05:05,0.365s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Phone Number contains an invalid number""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:05:05,2020-04-09 12:05:06,0.937s,PASSED
"clearText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""))",Firefox 74.0,,,2020-04-09 12:05:06,2020-04-09 12:05:06,0.311s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""08123456789012"")",Firefox 74.0,,,2020-04-09 12:05:06,2020-04-09 12:05:07,0.324s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Phone Number contains an invalid number""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:05:07,2020-04-09 12:05:08,1.071s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/3. Customer Input Name Field with Invalid Format,Firefox 74.0,,,2020-04-09 12:05:08,2020-04-09 12:06:27,1m - 18.950s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:05:08,2020-04-09 12:06:14,1m - 5.676s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:06:14,2020-04-09 12:06:19,5.123s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Firefox 74.0,,,2020-04-09 12:06:19,2020-04-09 12:06:19,0.532s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Firefox 74.0,,,2020-04-09 12:06:19,2020-04-09 12:06:20,0.313s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Firefox 74.0,,,2020-04-09 12:06:20,2020-04-09 12:06:20,0.559s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:06:20,2020-04-09 12:06:24,3.957s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:06:24,2020-04-09 12:06:24,0.292s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""a1"")",Firefox 74.0,,,2020-04-09 12:06:24,2020-04-09 12:06:25,0.348s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text At least input 3 characters long""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:06:25,2020-04-09 12:06:26,0.840s,PASSED
"clearText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""))",Firefox 74.0,,,2020-04-09 12:06:26,2020-04-09 12:06:26,0.305s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""ab12#$  ch12ab12#$  ch12ab12#$  ch12ab12#$  ch12ab12#$  ch12X"")",Firefox 74.0,,,2020-04-09 12:06:26,2020-04-09 12:06:26,0.368s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Name Input Character is 50""), 30, STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:06:26,2020-04-09 12:06:27,0.513s,PASSED
,,,,,,,
