Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Firefox 75.0,,,2020-04-27 02:08:37,2020-04-27 02:11:38,3m - 0.828s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,Firefox 75.0,Customer login to RoomMe.id,login,2020-04-27 02:08:37,2020-04-27 02:09:09,32.086s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:08:38,2020-04-27 02:08:51,13.008s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:08:51,2020-04-27 02:08:51,0.002s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:08:51,2020-04-27 02:08:51,0.002s,NOT_RUN
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Firefox 75.0,,,2020-04-27 02:08:51,2020-04-27 02:08:53,1.954s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), 0)",Firefox 75.0,,,2020-04-27 02:08:53,2020-04-27 02:08:53,0.391s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), 0)",Firefox 75.0,,,2020-04-27 02:08:53,2020-04-27 02:08:53,0.307s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/3. Sign In/Verify Sign In Menu""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:08:53,2020-04-27 02:08:57,3.300s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""hurujy@getnada.com"")",Firefox 75.0,,,2020-04-27 02:08:57,2020-04-27 02:08:57,0.734s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Firefox 75.0,,,2020-04-27 02:08:57,2020-04-27 02:08:58,0.541s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Firefox 75.0,,,2020-04-27 02:08:58,2020-04-27 02:08:59,0.738s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Menu""), 10, STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:08:59,2020-04-27 02:09:09,10.362s,PASSED
