Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Booking till Payment Page,Chrome 80.0.3987.132,,,2020-03-08 14:34:21,2020-03-08 14:41:08,6m - 46.550s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Login,Chrome 80.0.3987.132,Customer login to RoomMe.id,login,2020-03-08 14:34:21,2020-03-08 14:34:41,19.252s,PASSED
"openBrowser("""")",Chrome 80.0.3987.132,,,2020-03-08 14:34:22,2020-03-08 14:34:28,6.485s,PASSED
"navigateToUrl(""https://web.roomme.id/"")",Chrome 80.0.3987.132,,,2020-03-08 14:34:28,2020-03-08 14:34:32,3.690s,PASSED
maximizeWindow(),Chrome 80.0.3987.132,,,2020-03-08 14:34:32,2020-03-08 14:34:36,4.145s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:36,2020-03-08 14:34:36,0.426s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:36,2020-03-08 14:34:37,0.547s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:37,2020-03-08 14:34:37,0.316s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:37,2020-03-08 14:34:37,0.317s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Forgot Password""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:37,2020-03-08 14:34:38,0.595s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""hurujy@getnada.com"")",Chrome 80.0.3987.132,,,2020-03-08 14:34:38,2020-03-08 14:34:39,0.495s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""qeJ0sjJnwEs="")",Chrome 80.0.3987.132,,,2020-03-08 14:34:39,2020-03-08 14:34:39,0.549s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:39,2020-03-08 14:34:40,0.531s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button User Menu""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:40,2020-03-08 14:34:40,0.588s,PASSED
"btnusermenu = getText(findTestObject(""Web RoomMe.id/Sign In Menu/Button User Menu""))",Chrome 80.0.3987.132,,,2020-03-08 14:34:40,2020-03-08 14:34:41,0.302s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Search For Kost,Chrome 80.0.3987.132,customer search for kost from homepage by filtering in search box,search,2020-03-08 14:34:41,2020-03-08 14:35:08,27.467s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Customer Login""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-08 14:34:41,2020-03-08 14:35:01,20.354s,PASSED
"setText(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/input""), ""tebet"")",Chrome 80.0.3987.132,,,2020-03-08 14:35:01,2020-03-08 14:35:01,0.345s,PASSED
