Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,,,,2020-04-28 05:39:31,2020-04-28 05:39:46,14.811s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,,Customer login to RoomMe.id,login,2020-04-28 05:39:32,2020-04-28 05:39:37,5.297s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:39:32,2020-04-28 05:39:37,4.799s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/2. Login With Not Registered Email,,,,2020-04-28 05:39:37,2020-04-28 05:39:39,1.837s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:39:37,2020-04-28 05:39:39,1.406s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/3. Input Email With Incorrect Email Format,,,,2020-04-28 05:39:39,2020-04-28 05:39:40,1.737s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:39:39,2020-04-28 05:39:40,1.402s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/4. Login With Wrong Password,,,,2020-04-28 05:39:40,2020-04-28 05:39:42,1.907s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:39:41,2020-04-28 05:39:42,1.501s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/5. Input Password With Less Than 6 Character,,,,2020-04-28 05:39:42,2020-04-28 05:39:44,1.781s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:39:43,2020-04-28 05:39:44,1.378s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/6. Input Password With Space Character,,,,2020-04-28 05:39:44,2020-04-28 05:39:46,1.778s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:39:44,2020-04-28 05:39:46,1.465s,FAILED
