Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Booking Kost Using Virtual Account,Chrome 80.0.3987.132,Customer book 1 kost for 1 month and additional 1 day with payment using Virtual Account (not paid),,2020-03-13 21:14:55,2020-03-13 21:22:32,7m - 37.050s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Login,Chrome 80.0.3987.132,Customer login to RoomMe.id,login,2020-03-13 21:14:55,2020-03-13 21:15:28,32.886s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 21:14:55,2020-03-13 21:15:18,22.855s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:18,2020-03-13 21:15:19,0.384s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:19,2020-03-13 21:15:19,0.536s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:19,2020-03-13 21:15:19,0.291s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:19,2020-03-13 21:15:20,0.286s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Forgot Password""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:20,2020-03-13 21:15:20,0.284s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""faldinv68@gmail.com"")",Chrome 80.0.3987.132,,,2020-03-13 21:15:20,2020-03-13 21:15:21,0.519s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Chrome 80.0.3987.132,,,2020-03-13 21:15:21,2020-03-13 21:15:21,0.556s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:21,2020-03-13 21:15:22,0.773s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button User Menu""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:22,2020-03-13 21:15:27,5.150s,PASSED
"takeScreenshot(""Evidence/Login.png"")",Chrome 80.0.3987.132,,,2020-03-13 21:15:27,2020-03-13 21:15:28,0.995s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Search For Kost,Chrome 80.0.3987.132,customer search for kost from homepage by filtering in search box,search,2020-03-13 21:15:28,2020-03-13 21:16:04,35.513s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Customer Login""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 21:15:28,2020-03-13 21:15:56,27.397s,PASSED
"setText(findTestObject(""Object Repository/Web RoomMe.id/Search Kost Menu/input""), ""tebet"")",Chrome 80.0.3987.132,,,2020-03-13 21:15:56,2020-03-13 21:15:56,0.370s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Text Suggestion Location (Tebet)""))",Chrome 80.0.3987.132,,,2020-03-13 21:15:56,2020-03-13 21:15:57,0.740s,PASSED
