Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Chrome 80.0.3987.100,,,2020-02-27 15:41:28,2020-02-27 15:42:09,41.581s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Verify Homepage,Chrome 80.0.3987.100,Verify all element on RoomMe.id Homepage,homepage,2020-02-27 15:41:28,2020-02-27 15:41:47,19.454s,PASSED
"openBrowser("""")",Chrome 80.0.3987.100,,,2020-02-27 15:41:28,2020-02-27 15:41:34,6.245s,PASSED
"navigateToUrl(""https://web.roomme.id/"")",Chrome 80.0.3987.100,,,2020-02-27 15:41:34,2020-02-27 15:41:37,2.568s,PASSED
maximizeWindow(),Chrome 80.0.3987.100,,,2020-02-27 15:41:37,2020-02-27 15:41:41,4.380s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Image Logo Header""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:41,2020-02-27 15:41:42,1.152s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button  Community""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:42,2020-02-27 15:41:43,0.329s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Promo""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:43,2020-02-27 15:41:43,0.315s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button List Your Unit Here""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:43,2020-02-27 15:41:43,0.316s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:43,2020-02-27 15:41:44,0.294s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign Up""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:44,2020-02-27 15:41:44,0.294s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Image Thumbnail Promo""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:44,2020-02-27 15:41:44,0.307s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Field Search Box""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:44,2020-02-27 15:41:45,0.305s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Field Amenities""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:45,2020-02-27 15:41:45,0.300s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Field Connect to Instagram""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:45,2020-02-27 15:41:45,0.307s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Field Reccomended Kost""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:45,2020-02-27 15:41:46,0.298s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Field Footer""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:46,2020-02-27 15:41:46,0.288s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Image Logo Footer""))",Chrome 80.0.3987.100,,,2020-02-27 15:41:46,2020-02-27 15:41:46,0.294s,PASSED
closeBrowser(),Chrome 80.0.3987.100,,,2020-02-27 15:41:46,2020-02-27 15:41:47,1.202s,PASSED
,,,,,,,
