Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q1""), ""Can I make a room booking at kost RoomMe ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:47,2020-03-13 10:25:47,0.293s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A1""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:47,2020-03-13 10:25:48,0.302s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A1""), ""Yes, you can browse through ourlisting for available rooms."")",Chrome 80.0.3987.132,,,2020-03-13 10:25:48,2020-03-13 10:25:48,0.296s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:48,2020-03-13 10:25:48,0.291s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q2""), ""Can I survey the place prior to making payments ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:48,2020-03-13 10:25:49,0.295s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:49,2020-03-13 10:25:49,0.343s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A2""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:49,2020-03-13 10:25:50,0.823s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A2""), ""Yes you may and we encourage you to do so! Our survey sessions are held every Monday-Sunday, from 8AM-10PM"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:50,2020-03-13 10:25:50,0.290s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:50,2020-03-13 10:25:50,0.298s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q3""), ""What consist of the standard facilities provided by RoomMe ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:50,2020-03-13 10:25:51,0.294s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:51,2020-03-13 10:25:51,0.343s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A3""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:51,2020-03-13 10:25:51,0.310s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A3""), id FAQ Text Data"").getValue(1, 1))",Chrome 80.0.3987.132,,,2020-03-13 10:25:51,2020-03-13 10:25:52,0.916s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:52,2020-03-13 10:25:52,0.298s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""), ""What if I want to move out of my kost before my stay period is over ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:52,2020-03-13 10:25:53,0.290s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:53,2020-03-13 10:25:53,0.327s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:53,2020-03-13 10:25:53,0.294s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""), ""We have a “No Cancellation Policy” where customers cannot cancel bookings that they have made."")",Chrome 80.0.3987.132,,,2020-03-13 10:25:53,2020-03-13 10:25:54,0.513s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:54,2020-03-13 10:25:54,0.294s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""), ""Can I invite relative/friends to occasionally stay at the kost ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:54,2020-03-13 10:25:54,0.287s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:54,2020-03-13 10:25:55,0.318s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A5""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:55,2020-03-13 10:25:55,0.321s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A5""), ""Our kost facilities are intended only forregistered and registered tenants. If the tenant wishes to host guests, then a rate of Rp. 250,000 per person per night is required. There is a maximum of 2 people perroom, and if the guest(s) stays for more than 1 day, he/she must provide government-approved identification (PERSONAL IDENTIFICATION CARD [KTP] / DRIVER’S LICENSE [SIM] / PASSPORT)."")",Chrome 80.0.3987.132,,,2020-03-13 10:25:55,2020-03-13 10:25:55,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:55,2020-03-13 10:25:56,0.506s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""), ""To whom and where do I report to if there is damage in my room ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:56,2020-03-13 10:25:56,0.296s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:56,2020-03-13 10:25:56,0.344s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A6""))",Chrome 80.0.3987.132,,,2020-03-13 10:25:56,2020-03-13 10:25:57,0.318s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A6""), ""For reports, please call or WhatsApp our customer service at 0821-7666-6300"")",Chrome 80.0.3987.132,,,2020-03-13 10:25:57,2020-03-13 10:25:57,0.513s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 10:25:57,2020-03-13 10:26:01,4.259s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Access FAQ (Payment) Page,Chrome 80.0.3987.132,,,2020-03-13 10:26:01,2020-03-13 10:26:37,35.152s,PASSED
"openBrowser("""")",Chrome 80.0.3987.132,,,2020-03-13 10:26:02,2020-03-13 10:26:08,6.319s,PASSED
"navigateToUrl(""https://web.roomme.id/"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:08,2020-03-13 10:26:10,2.478s,PASSED
maximizeWindow(),Chrome 80.0.3987.132,,,2020-03-13 10:26:10,2020-03-13 10:26:14,4.133s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 10:26:14,2020-03-13 10:26:14,0.002s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:14,2020-03-13 10:26:15,0.298s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:15,2020-03-13 10:26:16,1.048s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 10:26:16,2020-03-13 10:26:18,1.926s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button FAQs""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:18,2020-03-13 10:26:18,0.286s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms  Conditions""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:18,2020-03-13 10:26:18,0.309s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms of Use""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:18,2020-03-13 10:26:19,0.288s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Disclaimer""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:19,2020-03-13 10:26:19,0.293s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Privacy Policy""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:19,2020-03-13 10:26:19,0.292s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Booking""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:19,2020-03-13 10:26:20,0.699s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:20,2020-03-13 10:26:20,0.291s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:20,2020-03-13 10:26:21,0.679s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q1""), ""What method of payments does RoomMe offer ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:21,2020-03-13 10:26:21,0.505s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A1""), id FAQ Text Data"").getValue(1, 2))",Chrome 80.0.3987.132,,,2020-03-13 10:26:21,2020-03-13 10:26:22,0.316s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:22,2020-03-13 10:26:22,0.277s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:22,2020-03-13 10:26:22,0.325s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""), ""Can I survey the place prior to making payments ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:22,2020-03-13 10:26:23,0.819s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A2""), ""No, we provide rental and payment terms in a 1-month, 3-months, 6-months or 12-months contract."")",Chrome 80.0.3987.132,,,2020-03-13 10:26:23,2020-03-13 10:26:23,0.288s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:23,2020-03-13 10:26:24,0.286s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:24,2020-03-13 10:26:24,0.334s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""), ""Do I have to pay a deposit upfront ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:24,2020-03-13 10:26:24,0.294s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A3""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:24,2020-03-13 10:26:25,0.618s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A3""), id FAQ Text Data"").getValue(1, 3))",Chrome 80.0.3987.132,,,2020-03-13 10:26:25,2020-03-13 10:26:25,0.308s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:25,2020-03-13 10:26:26,0.301s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:26,2020-03-13 10:26:26,0.356s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""), ""Will the payments be addressed to RoomMe or kost owners ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:26,2020-03-13 10:26:26,0.281s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A4""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:26,2020-03-13 10:26:27,0.599s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A4""), id FAQ Text Data"").getValue(1, 5))",Chrome 80.0.3987.132,,,2020-03-13 10:26:27,2020-03-13 10:26:27,0.315s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:27,2020-03-13 10:26:27,0.283s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:27,2020-03-13 10:26:28,0.350s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""), ""Do you have installment programs ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:28,2020-03-13 10:26:28,0.298s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A5""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:28,2020-03-13 10:26:29,0.506s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A5""), ""Unfortunately, we do not have any installment programs at the moment"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:29,2020-03-13 10:26:29,0.289s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:29,2020-03-13 10:26:29,0.304s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:29,2020-03-13 10:26:29,0.337s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""), ""How do I make payments for my kost ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:29,2020-03-13 10:26:30,0.289s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A6""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:30,2020-03-13 10:26:30,0.608s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A6""), id FAQ Text Data"").getValue(1, 5))",Chrome 80.0.3987.132,,,2020-03-13 10:26:30,2020-03-13 10:26:31,0.299s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:31,2020-03-13 10:26:31,0.289s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:31,2020-03-13 10:26:31,0.342s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""), ""Are there any fines imposed on me while staying with RoomMe ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:26:31,2020-03-13 10:26:32,0.293s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A7""))",Chrome 80.0.3987.132,,,2020-03-13 10:26:32,2020-03-13 10:26:32,0.604s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A7""), id FAQ Text Data"").getValue(1, 4))",Chrome 80.0.3987.132,,,2020-03-13 10:26:32,2020-03-13 10:26:32,0.316s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 10:26:32,2020-03-13 10:26:37,4.016s,PASSED
