Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login with Google,Chrome 80.0.3987.163,,,2020-04-15 18:16:54,2020-04-15 18:18:23,1m - 29.013s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/19. Sign In with Google/1. Customer Login with Registered Gmail,Chrome 80.0.3987.163,,,2020-04-15 18:16:54,2020-04-15 18:17:34,40.309s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.163,,,2020-04-15 18:16:54,2020-04-15 18:17:13,18.623s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:17:13,2020-04-15 18:17:13,0.372s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Chrome 80.0.3987.163,,,2020-04-15 18:17:13,2020-04-15 18:17:14,0.437s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In with Google""))",Chrome 80.0.3987.163,,,2020-04-15 18:17:14,2020-04-15 18:17:14,0.705s,PASSED
switchToWindowIndex(1),Chrome 80.0.3987.163,,,2020-04-15 18:17:14,2020-04-15 18:17:14,0.032s,PASSED
waitForPageLoad(0),Chrome 80.0.3987.163,,,2020-04-15 18:17:14,2020-04-15 18:17:19,4.069s,PASSED
"waitForElementVisible(findTestObject(""Google Sign In/Textfield Email Google""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:17:19,2020-04-15 18:17:19,0.396s,PASSED
"setText(findTestObject(""Google Sign In/Textfield Email Google""), ""faldi@roomme.space"")",Chrome 80.0.3987.163,,,2020-04-15 18:17:19,2020-04-15 18:17:19,0.433s,PASSED
"click(findTestObject(""Google Sign In/Button Berikutnya""))",Chrome 80.0.3987.163,,,2020-04-15 18:17:19,2020-04-15 18:17:20,0.660s,PASSED
"waitForElementVisible(findTestObject(""Google Sign In/Textfield Password""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:17:20,2020-04-15 18:17:22,1.645s,PASSED
"setEncryptedText(findTestObject(""Google Sign In/Textfield Password""), ""aWQtAdXqif4Z+35qHGW6CQ=="")",Chrome 80.0.3987.163,,,2020-04-15 18:17:22,2020-04-15 18:17:22,0.511s,PASSED
"click(findTestObject(""Google Sign In/Button Berikutnya (Password)""))",Chrome 80.0.3987.163,,,2020-04-15 18:17:22,2020-04-15 18:17:23,0.726s,PASSED
switchToWindowIndex(0),Chrome 80.0.3987.163,,,2020-04-15 18:17:23,2020-04-15 18:17:23,0.036s,PASSED
waitForPageLoad(0),Chrome 80.0.3987.163,,,2020-04-15 18:17:23,2020-04-15 18:17:23,0.038s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Profile Image""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:17:23,2020-04-15 18:17:34,10.946s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Menu""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:17:34,2020-04-15 18:17:34,0.453s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/19. Sign In with Google/2. Customer Login with Already Login Google Account,Chrome 80.0.3987.163,,,2020-04-15 18:17:34,2020-04-15 18:18:23,48.515s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/19. Sign In with Google/1. Customer Login with Registered Gmail""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.163,,,2020-04-15 18:17:35,2020-04-15 18:18:08,33.764s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Menu""))",Chrome 80.0.3987.163,,,2020-04-15 18:18:08,2020-04-15 18:18:09,0.369s,PASSED
"click(findTestObject(""Web RoomMe.id/User Menu/Button Log out""))",Chrome 80.0.3987.163,,,2020-04-15 18:18:09,2020-04-15 18:18:09,0.634s,PASSED
waitForPageLoad(0),Chrome 80.0.3987.163,,,2020-04-15 18:18:09,2020-04-15 18:18:09,0.014s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:18:09,2020-04-15 18:18:14,4.807s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Chrome 80.0.3987.163,,,2020-04-15 18:18:14,2020-04-15 18:18:15,0.400s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In with Google""))",Chrome 80.0.3987.163,,,2020-04-15 18:18:15,2020-04-15 18:18:15,0.601s,PASSED
waitForPageLoad(0),Chrome 80.0.3987.163,,,2020-04-15 18:18:15,2020-04-15 18:18:15,0.017s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Profile Image""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:18:15,2020-04-15 18:18:23,7.429s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Menu""), 0)",Chrome 80.0.3987.163,,,2020-04-15 18:18:23,2020-04-15 18:18:23,0.352s,PASSED
