Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:40,2020-03-13 16:52:41,0.349s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:41,2020-03-13 16:52:41,0.368s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""), ""We have a “No Cancellation Policy” where customers cannot cancel bookings that they have made."")",Chrome 80.0.3987.132,,,2020-03-13 16:52:41,2020-03-13 16:52:41,0.426s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:41,2020-03-13 16:52:42,0.289s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""), ""Can I invite relative/friends to occasionally stay at the kost ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:52:42,2020-03-13 16:52:42,0.285s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:42,2020-03-13 16:52:42,0.344s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A5""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:42,2020-03-13 16:52:43,0.350s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A5""), ""Our kost facilities are intended only forregistered and registered tenants. If the tenant wishes to host guests, then a rate of Rp. 250,000 per person per night is required. There is a maximum of 2 people perroom, and if the guest(s) stays for more than 1 day, he/she must provide government-approved identification (PERSONAL IDENTIFICATION CARD [KTP] / DRIVER’S LICENSE [SIM] / PASSPORT)."")",Chrome 80.0.3987.132,,,2020-03-13 16:52:43,2020-03-13 16:52:43,0.013s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:43,2020-03-13 16:52:43,0.509s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""), ""To whom and where do I report to if there is damage in my room ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:52:43,2020-03-13 16:52:44,0.287s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:44,2020-03-13 16:52:44,0.339s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A6""))",Chrome 80.0.3987.132,,,2020-03-13 16:52:44,2020-03-13 16:52:44,0.364s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A6""), ""For reports, please call or WhatsApp our customer service at 0821-7666-6300"")",Chrome 80.0.3987.132,,,2020-03-13 16:52:44,2020-03-13 16:52:45,0.513s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 16:52:45,2020-03-13 16:52:49,4.707s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Access FAQ (Payment) Page,Chrome 80.0.3987.132,,,2020-03-13 16:52:49,2020-03-13 16:53:27,37.536s,PASSED
"openBrowser("""")",Chrome 80.0.3987.132,,,2020-03-13 16:52:50,2020-03-13 16:52:57,6.776s,PASSED
"navigateToUrl(""https://web.roomme.id/"")",Chrome 80.0.3987.132,,,2020-03-13 16:52:57,2020-03-13 16:53:00,3.665s,PASSED
maximizeWindow(),Chrome 80.0.3987.132,,,2020-03-13 16:53:00,2020-03-13 16:53:04,4.150s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 16:53:04,2020-03-13 16:53:04,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:04,2020-03-13 16:53:05,0.401s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:05,2020-03-13 16:53:06,1.243s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 16:53:06,2020-03-13 16:53:08,1.938s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button FAQs""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:08,2020-03-13 16:53:08,0.311s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms  Conditions""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:08,2020-03-13 16:53:09,0.310s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms of Use""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:09,2020-03-13 16:53:09,0.520s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Disclaimer""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:09,2020-03-13 16:53:09,0.289s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Privacy Policy""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:09,2020-03-13 16:53:10,0.286s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Booking""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:10,2020-03-13 16:53:10,0.343s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:10,2020-03-13 16:53:11,0.723s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:11,2020-03-13 16:53:11,0.363s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q1""), ""What method of payments does RoomMe offer ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:11,2020-03-13 16:53:12,0.511s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A1""), id FAQ Text Data"").getValue(1, 2))",Chrome 80.0.3987.132,,,2020-03-13 16:53:12,2020-03-13 16:53:12,0.320s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:12,2020-03-13 16:53:12,0.291s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:12,2020-03-13 16:53:13,0.347s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""), ""Can I survey the place prior to making payments ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:13,2020-03-13 16:53:13,0.828s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A2""), ""No, we provide rental and payment terms in a 1-month, 3-months, 6-months or 12-months contract."")",Chrome 80.0.3987.132,,,2020-03-13 16:53:13,2020-03-13 16:53:14,0.288s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:14,2020-03-13 16:53:14,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:14,2020-03-13 16:53:14,0.325s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""), ""Do I have to pay a deposit upfront ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:14,2020-03-13 16:53:15,0.355s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A3""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:15,2020-03-13 16:53:15,0.529s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A3""), id FAQ Text Data"").getValue(1, 3))",Chrome 80.0.3987.132,,,2020-03-13 16:53:15,2020-03-13 16:53:16,0.357s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:16,2020-03-13 16:53:16,0.295s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:16,2020-03-13 16:53:16,0.337s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""), ""Will the payments be addressed to RoomMe or kost owners ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:16,2020-03-13 16:53:16,0.320s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A4""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:16,2020-03-13 16:53:17,0.506s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A4""), id FAQ Text Data"").getValue(1, 5))",Chrome 80.0.3987.132,,,2020-03-13 16:53:17,2020-03-13 16:53:17,0.318s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:17,2020-03-13 16:53:18,0.284s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:18,2020-03-13 16:53:18,0.345s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""), ""Do you have installment programs ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:18,2020-03-13 16:53:18,0.336s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A5""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:18,2020-03-13 16:53:19,0.517s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A5""), ""Unfortunately, we do not have any installment programs at the moment"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:19,2020-03-13 16:53:19,0.279s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:19,2020-03-13 16:53:19,0.290s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:19,2020-03-13 16:53:20,0.333s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""), ""How do I make payments for my kost ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:20,2020-03-13 16:53:20,0.315s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A6""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:20,2020-03-13 16:53:21,0.523s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A6""), id FAQ Text Data"").getValue(1, 5))",Chrome 80.0.3987.132,,,2020-03-13 16:53:21,2020-03-13 16:53:21,0.313s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:21,2020-03-13 16:53:21,0.299s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:21,2020-03-13 16:53:21,0.344s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""), ""Are there any fines imposed on me while staying with RoomMe ?"")",Chrome 80.0.3987.132,,,2020-03-13 16:53:21,2020-03-13 16:53:22,0.335s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A7""))",Chrome 80.0.3987.132,,,2020-03-13 16:53:22,2020-03-13 16:53:22,0.523s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A7""), id FAQ Text Data"").getValue(1, 4))",Chrome 80.0.3987.132,,,2020-03-13 16:53:22,2020-03-13 16:53:23,0.333s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 16:53:23,2020-03-13 16:53:27,4.351s,PASSED
