Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Access FAQ Page,Chrome 80.0.3987.132,,,2020-03-13 10:15:47,2020-03-13 10:17:03,1m - 16.191s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Access FAQ (Booking) Page,Chrome 80.0.3987.132,,faq,2020-03-13 10:15:47,2020-03-13 10:16:26,38.865s,PASSED
"openBrowser("""")",Chrome 80.0.3987.132,,,2020-03-13 10:15:47,2020-03-13 10:15:54,6.795s,PASSED
"navigateToUrl(""https://web.roomme.id/"")",Chrome 80.0.3987.132,,,2020-03-13 10:15:54,2020-03-13 10:15:59,4.496s,PASSED
maximizeWindow(),Chrome 80.0.3987.132,,,2020-03-13 10:15:59,2020-03-13 10:16:03,4.149s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:03,2020-03-13 10:16:05,2.244s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:05,2020-03-13 10:16:06,0.980s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.132,,,2020-03-13 10:16:06,2020-03-13 10:16:08,2.044s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button FAQs""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:08,2020-03-13 10:16:08,0.282s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms  Conditions""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:08,2020-03-13 10:16:09,0.288s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms of Use""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:09,2020-03-13 10:16:09,0.594s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Disclaimer""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:09,2020-03-13 10:16:10,0.295s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Privacy Policy""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:10,2020-03-13 10:16:10,0.306s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Booking""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:10,2020-03-13 10:16:10,0.293s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:10,2020-03-13 10:16:10,0.297s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q1""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:10,2020-03-13 10:16:11,0.605s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q1""), ""Can I make a room booking at kost RoomMe ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:16:11,2020-03-13 10:16:11,0.296s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A1""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:11,2020-03-13 10:16:12,0.300s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A1""), ""Yes, you can browse through ourlisting for available rooms."")",Chrome 80.0.3987.132,,,2020-03-13 10:16:12,2020-03-13 10:16:12,0.290s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:12,2020-03-13 10:16:12,0.289s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q2""), ""Can I survey the place prior to making payments ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:16:12,2020-03-13 10:16:12,0.296s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q2""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:12,2020-03-13 10:16:13,0.366s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A2""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:13,2020-03-13 10:16:14,0.812s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A2""), ""Yes you may and we encourage you to do so! Our survey sessions are held every Monday-Sunday, from 8AM-10PM"")",Chrome 80.0.3987.132,,,2020-03-13 10:16:14,2020-03-13 10:16:14,0.302s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:14,2020-03-13 10:16:14,0.286s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q3""), ""What consist of the standard facilities provided by RoomMe ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:16:14,2020-03-13 10:16:15,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q3""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:15,2020-03-13 10:16:15,0.332s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A3""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:15,2020-03-13 10:16:15,0.292s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A3""), id FAQ Text Data"").getValue(1, 1))",Chrome 80.0.3987.132,,,2020-03-13 10:16:15,2020-03-13 10:16:17,1.360s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:17,2020-03-13 10:16:17,0.291s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""), ""What if I want to move out of my kost before my stay period is over ?"")",Chrome 80.0.3987.132,,,2020-03-13 10:16:17,2020-03-13 10:16:17,0.295s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:17,2020-03-13 10:16:17,0.357s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""))",Chrome 80.0.3987.132,,,2020-03-13 10:16:17,2020-03-13 10:16:18,0.297s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""), ""We have a “No Cancellation Policy” where customers cannot cancel bookings that they have made."")",Chrome 80.0.3987.132,,,2020-03-13 10:16:18,2020-03-13 10:16:18,0.503s,PASSED
