Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Chrome 81.0.4044.122,,,2020-04-27 12:29:32,2020-04-27 12:31:09,1m - 36.860s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,Chrome 81.0.4044.122,Customer login to RoomMe.id,login,2020-04-27 12:29:32,2020-04-27 12:29:53,20.447s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-27 12:29:32,2020-04-27 12:29:43,10.534s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-27 12:29:43,2020-04-27 12:29:43,0.001s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-27 12:29:43,2020-04-27 12:29:43,0.002s,NOT_RUN
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-27 12:29:43,2020-04-27 12:29:43,0.453s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), 0)",Chrome 81.0.4044.122,,,2020-04-27 12:29:43,2020-04-27 12:29:44,0.913s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), 0)",Chrome 81.0.4044.122,,,2020-04-27 12:29:44,2020-04-27 12:29:45,0.337s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/3. Sign In/Verify Sign In Menu""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-27 12:29:45,2020-04-27 12:29:47,2.636s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""hurujy@getnada.com"")",Chrome 81.0.4044.122,,,2020-04-27 12:29:47,2020-04-27 12:29:48,0.614s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Chrome 81.0.4044.122,,,2020-04-27 12:29:48,2020-04-27 12:29:48,0.642s,PASSED
