Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Chrome 80.0.3987.149,,,2020-04-03 06:39:54,2020-04-03 06:43:10,3m - 15.862s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,Chrome 80.0.3987.149,Customer login to RoomMe.id,login,2020-04-03 06:39:54,2020-04-03 06:41:30,1m - 35.699s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/2. Login With Not Registered Email,Chrome 80.0.3987.149,,,2020-04-03 06:41:30,2020-04-03 06:41:49,19.452s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/3. Input Email With Incorrect Email Format,Chrome 80.0.3987.149,,,2020-04-03 06:41:49,2020-04-03 06:42:11,21.634s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/4. Login With Wrong Password,Chrome 80.0.3987.149,,,2020-04-03 06:42:11,2020-04-03 06:42:30,18.610s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/5. Input Password With Less Than 6 Character,Chrome 80.0.3987.149,,,2020-04-03 06:42:30,2020-04-03 06:42:50,20.046s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/6. Input Password With Space Character,Chrome 80.0.3987.149,,,2020-04-03 06:42:50,2020-04-03 06:43:10,20.123s,PASSED
