Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Firefox 74.0,,,2020-04-09 12:10:44,2020-04-09 12:13:53,3m - 9.352s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,Firefox 74.0,Customer login to RoomMe.id,login,2020-04-09 12:10:44,2020-04-09 12:11:13,28.735s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:10:44,2020-04-09 12:10:58,14.058s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:10:58,2020-04-09 12:10:58,0.002s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:10:58,2020-04-09 12:10:58,0.001s,NOT_RUN
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Firefox 74.0,,,2020-04-09 12:10:58,2020-04-09 12:11:00,1.833s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), 0)",Firefox 74.0,,,2020-04-09 12:11:00,2020-04-09 12:11:00,0.399s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), 0)",Firefox 74.0,,,2020-04-09 12:11:00,2020-04-09 12:11:01,0.463s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/3. Sign In/Verify Sign In Menu""), [:], STOP_ON_FAILURE)",Firefox 74.0,,,2020-04-09 12:11:01,2020-04-09 12:11:04,2.789s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""hurujy@getnada.com"")",Firefox 74.0,,,2020-04-09 12:11:04,2020-04-09 12:11:04,0.382s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Firefox 74.0,,,2020-04-09 12:11:04,2020-04-09 12:11:04,0.463s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Firefox 74.0,,,2020-04-09 12:11:04,2020-04-09 12:11:05,0.679s,PASSED
