Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Firefox 75.0,,,2020-04-27 02:21:24,2020-04-27 02:24:12,2m - 48.068s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,Firefox 75.0,Customer login to RoomMe.id,login,2020-04-27 02:21:24,2020-04-27 02:21:55,31.451s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:24,2020-04-27 02:21:37,12.247s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:37,2020-04-27 02:21:37,0.003s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:37,2020-04-27 02:21:37,0.001s,NOT_RUN
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Firefox 75.0,,,2020-04-27 02:21:37,2020-04-27 02:21:39,1.946s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), 0)",Firefox 75.0,,,2020-04-27 02:21:39,2020-04-27 02:21:39,0.374s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), 0)",Firefox 75.0,,,2020-04-27 02:21:39,2020-04-27 02:21:39,0.304s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/3. Sign In/Verify Sign In Menu""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:39,2020-04-27 02:21:42,3.145s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""hurujy@getnada.com"")",Firefox 75.0,,,2020-04-27 02:21:42,2020-04-27 02:21:43,0.642s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Firefox 75.0,,,2020-04-27 02:21:43,2020-04-27 02:21:44,0.508s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Firefox 75.0,,,2020-04-27 02:21:44,2020-04-27 02:21:44,0.659s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Menu""), 10, STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:44,2020-04-27 02:21:55,10.928s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Profile Image""), 10, STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:55,2020-04-27 02:21:55,0.318s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/2. Login With Not Registered Email,Firefox 75.0,,,2020-04-27 02:21:55,2020-04-27 02:22:23,27.697s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:21:56,2020-04-27 02:22:16,20.700s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:22:16,2020-04-27 02:22:16,0.000s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:22:16,2020-04-27 02:22:16,0.001s,NOT_RUN
