Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,Chrome 81.0.4044.122,,,2020-04-28 05:48:05,2020-04-28 05:49:52,1m - 47.217s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,Chrome 81.0.4044.122,Customer login to RoomMe.id,login,2020-04-28 05:48:06,2020-04-28 05:48:32,26.383s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:06,2020-04-28 05:48:19,12.984s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:19,2020-04-28 05:48:19,0.004s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:19,2020-04-28 05:48:19,0.002s,NOT_RUN
"click(findTestObject(""Web RoomMe.id/RoomMe.id Homepage/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-28 05:48:19,2020-04-28 05:48:20,0.712s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:48:20,2020-04-28 05:48:20,0.749s,PASSED
"waitForElementClickable(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:48:20,2020-04-28 05:48:21,0.395s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/3. Sign In/Verify Sign In Menu""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:21,2020-04-28 05:48:25,3.688s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Email""), ""hurujy@getnada.com"")",Chrome 81.0.4044.122,,,2020-04-28 05:48:25,2020-04-28 05:48:26,1.040s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign In Menu/Textfield Password""), ""aeHFOx8jV/A="")",Chrome 81.0.4044.122,,,2020-04-28 05:48:26,2020-04-28 05:48:26,0.926s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-28 05:48:26,2020-04-28 05:48:27,0.818s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Menu""), 10, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:27,2020-04-28 05:48:32,4.204s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Header/User Menu/User Profile Image""), 10, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:32,2020-04-28 05:48:32,0.397s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/2. Login With Not Registered Email,Chrome 81.0.4044.122,,,2020-04-28 05:48:32,2020-04-28 05:48:48,16.362s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:48:32,2020-04-28 05:48:42,9.774s,PASSED
