Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Login,,,,2020-04-28 05:41:10,2020-04-28 05:41:24,13.967s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/1. Login With Valid Credential,,Customer login to RoomMe.id,login,2020-04-28 05:41:10,2020-04-28 05:41:15,4.430s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:41:11,2020-04-28 05:41:15,3.940s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/2. Login With Not Registered Email,,,,2020-04-28 05:41:15,2020-04-28 05:41:16,1.787s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:41:15,2020-04-28 05:41:16,1.442s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/3. Input Email With Incorrect Email Format,,,,2020-04-28 05:41:16,2020-04-28 05:41:18,1.827s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:41:17,2020-04-28 05:41:18,1.498s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/4. Login With Wrong Password,,,,2020-04-28 05:41:18,2020-04-28 05:41:20,1.835s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:41:19,2020-04-28 05:41:20,1.519s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/5. Input Password With Less Than 6 Character,,,,2020-04-28 05:41:20,2020-04-28 05:41:22,1.908s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:41:20,2020-04-28 05:41:22,1.577s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/3. Sign In/6. Input Password With Space Character,,,,2020-04-28 05:41:22,2020-04-28 05:41:24,1.825s,FAILED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",,,,2020-04-28 05:41:22,2020-04-28 05:41:24,1.534s,FAILED
