Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Customer Sign Up,Chrome 81.0.4044.122,,,2020-04-28 05:51:45,2020-04-28 05:57:59,6m - 14.334s,FAILED
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/1. Sign Up with Valid Data,Chrome 81.0.4044.122,,,2020-04-28 05:51:45,2020-04-28 05:52:15,29.794s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:51:46,2020-04-28 05:51:58,11.671s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:51:58,2020-04-28 05:52:00,2.468s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:00,2020-04-28 05:52:01,0.520s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:52:01,2020-04-28 05:52:01,0.698s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:01,2020-04-28 05:52:02,0.587s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:02,2020-04-28 05:52:08,6.427s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:52:08,2020-04-28 05:52:09,0.436s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""Faldi Test AT"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:09,2020-04-28 05:52:10,1.034s,PASSED
"getAttribute(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""tag"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:10,2020-04-28 05:52:10,0.002s,NOT_RUN
"namauser = concatenate(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:10,2020-04-28 05:52:10,0.001s,NOT_RUN
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""faldiat"" + RandomStringUtils.randomNumeric(5))",Chrome 81.0.4044.122,,,2020-04-28 05:52:10,2020-04-28 05:52:11,0.814s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""@gmail.com"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:11,2020-04-28 05:52:11,0.654s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""081234567890"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:11,2020-04-28 05:52:12,1.096s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Password""), ""da8fEzhczGg="")",Chrome 81.0.4044.122,,,2020-04-28 05:52:12,2020-04-28 05:52:13,0.870s,PASSED
"setEncryptedText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Confirm Password""), ""da8fEzhczGg="")",Chrome 81.0.4044.122,,,2020-04-28 05:52:13,2020-04-28 05:52:14,0.945s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign Up Menu/Button Sign Up""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:14,2020-04-28 05:52:15,0.821s,PASSED
waitForPageLoad(0),Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Button Close""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Image Logo RoomMe""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text Welcome to RoomMe""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text User Full Name""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.001s,NOT_RUN
"verifyElementText(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text User Full Name""), namauser)",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.002s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text Thank you Youve successfully signed up""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.000s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Success Sign Up/Text Please check your email for activation""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:15,0.000s,NOT_RUN
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/5. Customer Input Phone Number with Invalid Format,Chrome 81.0.4044.122,,,2020-04-28 05:52:15,2020-04-28 05:52:42,27.211s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:16,2020-04-28 05:52:26,10.125s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:26,2020-04-28 05:52:28,2.497s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:28,2020-04-28 05:52:29,0.492s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:52:29,2020-04-28 05:52:29,0.592s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:29,2020-04-28 05:52:30,0.511s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:30,2020-04-28 05:52:35,4.877s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:35,2020-04-28 05:52:35,0.349s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""abcdefghij"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:35,2020-04-28 05:52:36,0.725s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Invalid phone number""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:36,2020-04-28 05:52:36,0.506s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:52:36,2020-04-28 05:52:37,0.469s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""12345abcde"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:37,2020-04-28 05:52:38,0.886s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Invalid phone number""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:38,2020-04-28 05:52:38,0.443s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:52:38,2020-04-28 05:52:39,0.491s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""08123456 7890"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:39,2020-04-28 05:52:40,1.016s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Invalid phone number""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:40,2020-04-28 05:52:40,0.443s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:52:40,2020-04-28 05:52:40,0.486s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), ""!@#$%^&*()"")",Chrome 81.0.4044.122,,,2020-04-28 05:52:40,2020-04-28 05:52:41,1.022s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Invalid phone number""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:41,2020-04-28 05:52:42,0.398s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Phone Number""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:52:42,2020-04-28 05:52:42,0.472s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/3. Customer Input Name Field with Invalid Format,Chrome 81.0.4044.122,,,2020-04-28 05:52:42,2020-04-28 05:53:57,1m - 14.655s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:43,2020-04-28 05:52:53,10.165s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:53,2020-04-28 05:52:55,1.903s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:55,2020-04-28 05:52:55,0.521s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:52:55,2020-04-28 05:52:56,0.675s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Chrome 81.0.4044.122,,,2020-04-28 05:52:56,2020-04-28 05:52:57,0.469s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:52:57,2020-04-28 05:53:02,5.016s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:53:02,2020-04-28 05:53:02,0.408s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""ab"")",Chrome 81.0.4044.122,,,2020-04-28 05:53:02,2020-04-28 05:53:03,0.624s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text At least input 3 characters long""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:53:03,2020-04-28 05:53:03,0.702s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:53:03,2020-04-28 05:53:04,0.450s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""abcde abcde abcde abcde abcde abcde abcde abcde"")",Chrome 81.0.4044.122,,,2020-04-28 05:53:04,2020-04-28 05:53:05,1.628s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Name input characters is 20""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:53:05,2020-04-28 05:53:53,47.687s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:53:53,2020-04-28 05:53:54,0.569s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""abc1"")",Chrome 81.0.4044.122,,,2020-04-28 05:53:54,2020-04-28 05:53:54,0.838s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Your name seems to contain incorrect characters""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:53:54,2020-04-28 05:53:55,0.605s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:53:55,2020-04-28 05:53:56,0.488s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Name Textfield""), ""abc!@#"")",Chrome 81.0.4044.122,,,2020-04-28 05:53:56,2020-04-28 05:53:56,0.930s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Your name seems to contain incorrect characters""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:53:56,2020-04-28 05:53:57,0.571s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/2. Sign Up/4. Customer Input Email with Invalid Format,Chrome 81.0.4044.122,,,2020-04-28 05:53:57,2020-04-28 05:54:28,30.724s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:53:57,2020-04-28 05:54:07,9.926s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:54:07,2020-04-28 05:54:09,2.068s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Header/Button Sign In""))",Chrome 81.0.4044.122,,,2020-04-28 05:54:09,2020-04-28 05:54:10,0.530s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""), 0)",Chrome 81.0.4044.122,,,2020-04-28 05:54:10,2020-04-28 05:54:11,0.680s,PASSED
"click(findTestObject(""Web RoomMe.id/Sign In Menu/Button Sign Up""))",Chrome 81.0.4044.122,,,2020-04-28 05:54:11,2020-04-28 05:54:11,0.478s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/2. Sign Up/Verify Sign Up Menu""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:54:11,2020-04-28 05:54:16,5.140s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:54:16,2020-04-28 05:54:17,0.407s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""abc123"")",Chrome 81.0.4044.122,,,2020-04-28 05:54:17,2020-04-28 05:54:17,0.787s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Email is not valid""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:54:17,2020-04-28 05:54:18,0.581s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:54:18,2020-04-28 05:54:19,0.478s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""abc 123"")",Chrome 81.0.4044.122,,,2020-04-28 05:54:19,2020-04-28 05:54:19,0.920s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Sign Up Menu/Error Message/Text Email is not valid""), 30, STOP_ON_FAILURE)",Chrome 81.0.4044.122,,,2020-04-28 05:54:19,2020-04-28 05:54:20,0.434s,PASSED
"sendKeys(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), Keys.chord(CONTROL, ""a"", BACK_SPACE))",Chrome 81.0.4044.122,,,2020-04-28 05:54:20,2020-04-28 05:54:20,0.467s,PASSED
"setText(findTestObject(""Web RoomMe.id/Sign Up Menu/Textfield Email""), ""!@#$$!@"")",Chrome 81.0.4044.122,,,2020-04-28 05:54:20,2020-04-28 05:54:21,0.795s,PASSED
