Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q4""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:21,2020-03-26 17:41:21,0.320s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:21,2020-03-26 17:41:21,0.300s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A4""), ""We have a “No Cancellation Policy” where customers cannot cancel bookings that they have made."")",Chrome 80.0.3987.149,,,2020-03-26 17:41:21,2020-03-26 17:41:22,0.500s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:22,2020-03-26 17:41:22,0.290s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""), ""Can I invite relative/friends to occasionally stay at the kost ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:22,2020-03-26 17:41:22,0.277s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q5""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:22,2020-03-26 17:41:23,0.343s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A5""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:23,2020-03-26 17:41:23,0.304s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A5""), ""Our kost facilities are intended only forregistered and registered tenants. If the tenant wishes to host guests, then a rate of Rp. 250,000 per person per night is required. There is a maximum of 2 people perroom, and if the guest(s) stays for more than 1 day, he/she must provide government-approved identification (PERSONAL IDENTIFICATION CARD [KTP] / DRIVER’S LICENSE [SIM] / PASSPORT)."")",Chrome 80.0.3987.149,,,2020-03-26 17:41:23,2020-03-26 17:41:23,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:23,2020-03-26 17:41:24,0.608s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""), ""To whom and where do I report to if there is damage in my room ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:24,2020-03-26 17:41:24,0.292s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Q6""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:24,2020-03-26 17:41:24,0.360s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A6""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:24,2020-03-26 17:41:24,0.303s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Text A6""), ""For reports, please call or WhatsApp our customer service at 0821-7666-6300"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:24,2020-03-26 17:41:25,0.519s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:41:25,2020-03-26 17:41:29,3.942s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Access FAQ (Payment) Page,Chrome 80.0.3987.149,,,2020-03-26 17:41:29,2020-03-26 17:42:07,37.891s,PASSED
"openBrowser("""")",Chrome 80.0.3987.149,,,2020-03-26 17:41:29,2020-03-26 17:41:35,5.711s,PASSED
"navigateToUrl(""https://web.roomme.id/"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:35,2020-03-26 17:41:39,4.378s,PASSED
maximizeWindow(),Chrome 80.0.3987.149,,,2020-03-26 17:41:39,2020-03-26 17:41:43,4.142s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:41:43,2020-03-26 17:41:43,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:43,2020-03-26 17:41:44,0.314s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button FAQ""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:44,2020-03-26 17:41:46,2.668s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:41:46,2020-03-26 17:41:48,1.577s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button FAQs""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:48,2020-03-26 17:41:48,0.299s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms  Conditions""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:48,2020-03-26 17:41:48,0.290s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms of Use""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:48,2020-03-26 17:41:49,0.289s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Disclaimer""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:49,2020-03-26 17:41:49,0.304s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Privacy Policy""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:49,2020-03-26 17:41:49,0.293s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Booking""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:49,2020-03-26 17:41:50,0.290s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:50,2020-03-26 17:41:50,0.283s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Payment""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:50,2020-03-26 17:41:51,1.510s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q1""), ""What method of payments does RoomMe offer ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:51,2020-03-26 17:41:52,0.504s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A1""), id FAQ Text Data"").getValue(1, 2))",Chrome 80.0.3987.149,,,2020-03-26 17:41:52,2020-03-26 17:41:52,0.327s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:52,2020-03-26 17:41:53,0.293s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:53,2020-03-26 17:41:53,0.364s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q2""), ""Can I survey the place prior to making payments ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:53,2020-03-26 17:41:54,0.821s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A2""), ""No, we provide rental and payment terms in a 1-month, 3-months, 6-months or 12-months contract."")",Chrome 80.0.3987.149,,,2020-03-26 17:41:54,2020-03-26 17:41:54,0.277s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:54,2020-03-26 17:41:54,0.283s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:54,2020-03-26 17:41:55,0.314s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q3""), ""Do I have to pay a deposit upfront ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:55,2020-03-26 17:41:55,0.301s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A3""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:55,2020-03-26 17:41:55,0.512s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A3""), id FAQ Text Data"").getValue(1, 3))",Chrome 80.0.3987.149,,,2020-03-26 17:41:55,2020-03-26 17:41:56,0.324s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:56,2020-03-26 17:41:56,0.294s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:56,2020-03-26 17:41:56,0.327s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q4""), ""Will the payments be addressed to RoomMe or kost owners ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:56,2020-03-26 17:41:57,0.282s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A4""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:57,2020-03-26 17:41:57,0.605s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A4""), id FAQ Text Data"").getValue(1, 5))",Chrome 80.0.3987.149,,,2020-03-26 17:41:57,2020-03-26 17:41:58,0.314s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:58,2020-03-26 17:41:58,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:58,2020-03-26 17:41:58,0.357s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q5""), ""Do you have installment programs ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:58,2020-03-26 17:41:59,0.283s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A5""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:59,2020-03-26 17:41:59,0.603s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A5""), ""Unfortunately, we do not have any installment programs at the moment"")",Chrome 80.0.3987.149,,,2020-03-26 17:41:59,2020-03-26 17:41:59,0.289s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""))",Chrome 80.0.3987.149,,,2020-03-26 17:41:59,2020-03-26 17:42:00,0.285s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:00,2020-03-26 17:42:00,0.329s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q6""), ""How do I make payments for my kost ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:00,2020-03-26 17:42:00,0.296s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A6""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:00,2020-03-26 17:42:01,0.604s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A6""), id FAQ Text Data"").getValue(1, 5))",Chrome 80.0.3987.149,,,2020-03-26 17:42:01,2020-03-26 17:42:01,0.311s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:01,2020-03-26 17:42:02,0.299s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:02,2020-03-26 17:42:02,0.343s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Button Q7""), ""Are there any fines imposed on me while staying with RoomMe ?"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:02,2020-03-26 17:42:02,0.281s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A7""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:02,2020-03-26 17:42:03,0.618s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/RoomMe FAQ Payment/Text A7""), id FAQ Text Data"").getValue(1, 4))",Chrome 80.0.3987.149,,,2020-03-26 17:42:03,2020-03-26 17:42:03,0.320s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:42:03,2020-03-26 17:42:07,3.749s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/Customer Access Terms and Conditions Page,Chrome 80.0.3987.149,,,2020-03-26 17:42:07,2020-03-26 17:42:43,36.156s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:42:07,2020-03-26 17:42:21,14.473s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button Terms Conditions""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:21,2020-03-26 17:42:23,1.639s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:42:23,2020-03-26 17:42:25,1.803s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Chrome 80.0.3987.149,,,2020-03-26 17:42:25,2020-03-26 17:42:29,4.428s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button FAQs""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:29,2020-03-26 17:42:30,0.300s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms  Conditions""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:30,2020-03-26 17:42:30,0.285s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms of Use""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:30,2020-03-26 17:42:30,0.271s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Disclaimer""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:30,2020-03-26 17:42:30,0.274s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Privacy Policy""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:30,2020-03-26 17:42:31,0.287s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Image Terms and Conditions""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:31,2020-03-26 17:42:31,0.295s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text Global Content of Terms  Conditions for Web and Apps""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:31,2020-03-26 17:42:31,0.288s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q1""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:31,2020-03-26 17:42:32,0.298s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q1""), ""Welcome to RoomMe"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:32,2020-03-26 17:42:32,0.281s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A1""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:32,2020-03-26 17:42:32,0.292s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A1""), id Terms and Conditions Text Data"").getValue(1, 1))",Chrome 80.0.3987.149,,,2020-03-26 17:42:32,2020-03-26 17:42:32,0.317s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q2""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:32,2020-03-26 17:42:33,0.289s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q2""), ""Copyright"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:33,2020-03-26 17:42:33,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q2""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:33,2020-03-26 17:42:33,0.362s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A2""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:33,2020-03-26 17:42:34,0.293s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A2""), id Terms and Conditions Text Data"").getValue(1, 2))",Chrome 80.0.3987.149,,,2020-03-26 17:42:34,2020-03-26 17:42:34,0.529s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q3""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:34,2020-03-26 17:42:35,0.298s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q3""), ""Cookies"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:35,2020-03-26 17:42:35,0.287s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q3""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:35,2020-03-26 17:42:35,0.347s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A3""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:35,2020-03-26 17:42:35,0.291s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A3""), id Terms and Conditions Text Data"").getValue(1, 3))",Chrome 80.0.3987.149,,,2020-03-26 17:42:35,2020-03-26 17:42:36,0.541s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q4""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:36,2020-03-26 17:42:36,0.278s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q4""), ""License and Site Access"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:36,2020-03-26 17:42:37,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q4""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:37,2020-03-26 17:42:37,0.322s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A4""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:37,2020-03-26 17:42:37,0.330s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A4""), id Terms and Conditions Text Data"").getValue(1, 4))",Chrome 80.0.3987.149,,,2020-03-26 17:42:37,2020-03-26 17:42:38,0.547s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q5""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:38,2020-03-26 17:42:38,0.285s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q5""), ""Comments, Reviews, and Emails"")",Chrome 80.0.3987.149,,,2020-03-26 17:42:38,2020-03-26 17:42:38,0.287s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q5""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:38,2020-03-26 17:42:39,0.315s,PASSED
"verifyElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A5""))",Chrome 80.0.3987.149,,,2020-03-26 17:42:39,2020-03-26 17:42:39,0.285s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A5""), id Terms and Conditions Text Data"").getValue(1, 5))",Chrome 80.0.3987.149,,,2020-03-26 17:42:39,2020-03-26 17:42:40,0.613s,PASSED
